# t [yrs], x [au], y [au], vx [au/yrs], vy [au/yrs]
1.910000000000000142e+00,5.392530216413062849e-01,8.247898193197470418e-01,-5.366038206945061617e+00,3.439731979262159456e+00
1.919999999999999929e+00,4.845176658505095935e-01,8.574629330837745256e-01,-5.577451839045695081e+00,3.092296619150639359e+00
1.929999999999999938e+00,4.277809454839400227e-01,8.865938572728606637e-01,-5.766139194852492267e+00,2.731533400879319728e+00
1.939999999999999947e+00,3.692746226473117011e-01,9.120568559429627076e-01,-5.931217091604946923e+00,2.358963270945312107e+00
1.949999999999999956e+00,3.092387635906511667e-01,9.337417284577994581e-01,-6.071908900972308842e+00,1.976171085934727012e+00
1.959999999999999964e+00,2.479206462665935473e-01,9.515544084844946848e-01,-6.187549820768070141e+00,1.584797493851821448e+00
1.969999999999999973e+00,1.855736186448751768e-01,9.654174792006043893e-01,-6.277591441037801090e+00,1.186530305976265520e+00
1.979999999999999982e+00,1.224559151330705531e-01,9.752705999737769638e-01,-6.341605547080476413e+00,7.830954318502090228e-01
1.989999999999999991e+00,5.882943898464873533e-02,9.810708405390986542e-01,-6.379287110839767294e+00,3.762474573690104407e-01
2.000000000000000000e+00,-5.041480987713273243e-03,9.827929195305593613e-01,-6.390456432028648770e+00,-3.224004793952645054e-02
2.010000000000000231e+00,-6.889135074244250034e-02,9.804293451085700495e-01,-6.375060401125031362e+00,-4.405844036762266436e-01
2.020000000000000018e+00,-1.324547795097363034e-01,9.739904563501714518e-01,-6.333172867767571823e+00,-8.470037774660413854e-01
2.030000000000000249e+00,-1.954677474831182926e-01,9.635043650165009410e-01,-6.264994109838592173e+00,-1.249727134584681210e+00
2.040000000000000036e+00,-2.576688637345433963e-01,9.490167982666277702e-01,-6.170849410382508005e+00,-1.647004083093997817e+00
2.049999999999999822e+00,-3.188006055158620899e-01,9.305908438312198161e-01,-6.051186761207131504e+00,-2.037114521117648902e+00
2.060000000000000053e+00,-3.786105303546940526e-01,9.083066000771613524e-01,-5.906573723290976297e+00,-2.418377996364184490e+00
2.069999999999999840e+00,-4.368524527076150243e-01,8.822607342694243071e-01,-5.737693484725614468e+00,-2.789162693006627336e+00
2.080000000000000071e+00,-4.932875773901836958e-01,8.525659531545843883e-01,-5.545340166633446088e+00,-3.147893967420170469e+00
2.089999999999999858e+00,-5.476855825517779053e-01,8.193503907382907459e-01,-5.330413436122130477e+00,-3.493062361892050216e+00
2.100000000000000089e+00,-5.998256455917329033e-01,7.827569187955182306e-01,-5.093912492706129669e+00,-3.823231034050538213e+00
2.109999999999999876e+00,-6.494974061087127604e-01,7.429423862284356694e-01,-4.836929500620734679e+00,-4.137042549192701202e+00
2.120000000000000107e+00,-6.965018607234163550e-01,7.000767938653753575e-01,-4.560642543993242093e+00,-4.433224992689033250e+00
2.129999999999999893e+00,-7.406521854008369932e-01,6.543424116712261984e-01,-4.266308184880261756e+00,-4.710597369967947756e+00
2.140000000000000124e+00,-7.817744817073787322e-01,6.059328456125145923e-01,-3.955253705731444747e+00,-4.968074271997624969e+00
2.149999999999999911e+00,-8.197084442554314343e-01,5.550520615897351906e-01,-3.628869117939072630e+00,-5.204669794459909404e+00
2.160000000000000142e+00,-8.543079473993481221e-01,5.019133739175865028e-01,-3.288599016856167179e+00,-5.419500708740280892e+00
2.169999999999999929e+00,-8.854415500389051230e-01,4.467384058050952733e-01,-2.935934361120037028e+00,-5.611788892250683780e+00
2.180000000000000160e+00,-9.129929181472052901e-01,3.897560291683818123e-01,-2.572404250435616380e+00,-5.780863034295439462e+00
2.189999999999999947e+00,-9.368611653589876687e-01,3.312012909067085231e-01,-2.199567771305132258e+00,-5.926159641551087986e+00
2.200000000000000178e+00,-9.569611126233897869e-01,2.713143324963380176e-01,-1.819005974702318396e+00,-6.047223374155779041e+00
2.209999999999999964e+00,-9.732234685350225067e-01,2.103393094163444055e-01,-1.432314043552578964e+00,-6.143706749321120597e+00
2.220000000000000195e+00,-9.855949325031461150e-01,1.485233165261818644e-01,-1.041093701268687610e+00,-6.215369254247847586e+00
2.229999999999999982e+00,-9.940382233968801939e-01,8.611532507708866135e-02,-6.469459056746498238e-01,-6.262075913933775162e+00
2.240000000000000213e+00,-9.985320367125077867e-01,2.336513656886243795e-02,-2.514638655899572584e-01,-6.283795362222059921e+00
2.250000000000000000e+00,-9.990709336463634571e-01,-3.947764182951012113e-02,1.437735897075826941e-01,-6.280597466186620181e+00
2.260000000000000231e+00,-9.956651657242875375e-01,-1.021645960826070010e-01,5.372082648348925904e-01,-6.252650554746317368e+00
2.270000000000000018e+00,-9.883404388381930028e-01,-1.644494746111438144e-01,9.273084598200391770e-01,-6.200218302312470620e+00
2.280000000000000249e+00,-9.771376206750465032e-01,-2.260891249350736043e-01,1.312574428422822237e+00,-6.123656317390032022e+00
