# t [yrs], x [au], y [au], vx [au/yrs], vy [au/yrs]
1.340000000000000080e+00,-8.660461547637809954e-01,-5.283834477135378460e-01,3.136488796887876962e+00,-5.344149163966537941e+00
1.350000000000000089e+00,-8.330440534255577623e-01,-5.808260590510641030e-01,3.456634996815092453e+00,-5.135223241032709218e+00
1.360000000000000098e+00,-7.969076778897737912e-01,-6.310836173450490305e-01,3.762844382750816674e+00,-4.907624392625540288e+00
1.370000000000000107e+00,-7.577816879061299860e-01,-6.789739311170639446e-01,4.054090777653065913e+00,-4.662283502829715154e+00
1.380000000000000115e+00,-7.158206991578883738e-01,-7.243243707110885721e-01,4.329409742234734182e+00,-4.400179996051591935e+00
1.390000000000000124e+00,-6.711886589304435491e-01,-7.669723336262526114e-01,4.587899850256102141e+00,-4.122337885553739589e+00
1.400000000000000133e+00,-6.240582102050344915e-01,-8.067656708905563967e-01,4.828723742304344313e+00,-3.829821936538026605e+00
1.409999999999999920e+00,-5.746100462540426612e-01,-8.435630756622672921e-01,5.051108985290302833e+00,-3.523733950238546964e+00
1.419999999999999929e+00,-5.230322575461582302e-01,-8.772344352922512023e-01,5.254348763907348285e+00,-3.205209172019739317e+00
1.429999999999999938e+00,-4.695196725130382220e-01,-9.076611480937600840e-01,5.437802429004528371e+00,-2.875412823285863784e+00
1.439999999999999947e+00,-4.142731934867711630e-01,-9.347364060489847803e-01,5.600895926271226344e+00,-2.535536754104764867e+00
1.449999999999999956e+00,-3.574991288919055488e-01,-9.583654446368925495e-01,5.743122126854227183e+00,-2.186796210835562082e+00
1.459999999999999964e+00,-2.994085225690172880e-01,-9.784657608973996723e-01,5.864041079567376968e+00,-1.830426710726426265e+00
1.469999999999999973e+00,-2.402164809204478668e-01,-9.949673007556806281e-01,5.963280202241702632e+00,-1.467681013411784141e+00
1.479999999999999982e+00,-1.801414984043077372e-01,-1.007812616520217031e+00,6.040534427528576167e+00,-1.099826177482924994e+00
1.489999999999999991e+00,-1.194047817612002849e-01,-1.016956995341839587e+00,6.095566316135110796e+00,-7.281406888257186960e-01
1.500000000000000000e+00,-5.822957324025097858e-02,-1.022368559281221057e+00,6.128206148060684200e+00,-3.539116462073024771e-01
1.510000000000000009e+00,3.159527002408554774e-03,-1.024028337481693862e+00,6.138351999934501535e+00,2.156801135626690291e-02
1.520000000000000018e+00,6.453723922804449620e-02,-1.021930310785480911e+00,6.125969814041996919e+00,3.970022516127602041e-01
1.530000000000000027e+00,1.256782831011493962e-01,-1.016081428966976841e+00,6.091093462086227817e+00,7.710946870694053157e-01
1.540000000000000036e+00,1.863580572928927037e-01,-1.006501600589118972e+00,6.033824804171459277e+00,1.142551320765337053e+00
1.550000000000000044e+00,2.463533196504047451e-01,-9.932236553206051921e-01,5.954333740931307517e+00,1.510083316557389255e+00
1.560000000000000053e+00,3.054428678464709557e-01,-9.762932783852711349e-01,5.852858254164531537e+00,1.872409810348357295e+00
1.570000000000000062e+00,3.634082203650401688e-01,-9.557689166528120506e-01,5.729704428799852423e+00,2.228260778126522901e+00
1.580000000000000071e+00,4.200342975934818202e-01,-9.317216557247957054e-01,5.585246446500267581e+00,2.576379975867288064e+00
1.590000000000000080e+00,4.751101026831340279e-01,-9.042350672241518117e-01,5.419926538752391387e+00,2.915527965266149657e+00
1.600000000000000089e+00,5.284294017059157911e-01,-8.734050253627222427e-01,5.234254884885040759e+00,3.244485237919872311e+00
1.610000000000000098e+00,5.797914024773563879e-01,-8.393394917427471347e-01,5.028809438144251409e+00,3.562055448942005764e+00
1.620000000000000107e+00,6.290014312362837146e-01,-8.021582672471819775e-01,4.804235660743389147e+00,3.867068769082436575e+00
1.630000000000000115e+00,6.758716061698222255e-01,-7.619927097933704152e-01,4.561246146735045137e+00,4.158385362211942216e+00
1.640000000000000124e+00,7.202215065507997505e-01,-7.189854166677971392e-01,4.300620109648250811e+00,4.434898992527034345e+00
1.650000000000000133e+00,7.618788360150091643e-01,-6.732898701294012245e-01,4.023202710136697391e+00,4.695540763025774389e+00
1.660000000000000142e+00,8.006800782502627722e-01,-6.250700449682310422e-01,3.729904197431916479e+00,4.939282983703626506e+00
1.669999999999999929e+00,8.364711431004936415e-01,-5.744999767380218891e-01,3.421698837234487200e+00,5.165143164526671882e+00
1.679999999999999938e+00,8.691080008094353992e-01,-5.217632894484262041e-01,3.099623597854705981e+00,5.372188124570647538e+00
1.689999999999999947e+00,8.984573018433018587e-01,-4.670526816078157673e-01,2.764776565982903556e+00,5.559538204788795568e+00
1.699999999999999956e+00,9.243969794445505705e-01,-4.105693696532471959e-01,2.418315063481879079e+00,5.726371567718289590e+00
1.709999999999999964e+00,9.468168317839582571e-01,-3.525224879924491184e-01,2.061453437103414998e+00,5.871928563092716935e+00
1.719999999999999973e+00,9.656190803011044377e-01,-2.931284451152207926e-01,1.695460494090327730e+00,5.995516133845865347e+00
1.729999999999999982e+00,9.807189005597088949e-01,-2.326102355095548968e-01,1.321656558284987515e+00,6.096512232430386646e+00
1.739999999999999991e+00,9.920449217003461939e-01,-1.711967074415732259e-01,9.414101236697227648e-01,6.174370212806079117e+00
1.750000000000000000e+00,9.995396903555224810e-01,-1.091217870276725843e-01,5.561340852517747679e-01,6.228623158960611583e+00
1.760000000000000009e+00,1.003160094707946426e+00,-4.662365944089788550e-02,1.672815309032400499e-01,6.258888106506206306e+00
1.770000000000000018e+00,1.002877744229274004e+00,1.605609145074254895e-02,-2.236589178100785724e-01,6.264870109855356972e+00
1.780000000000000027e+00,9.986793005409507762e-01,7.867338322187766853e-02,-6.151682226280532628e-01,6.246366103832624361e+00
1.790000000000000036e+00,9.905667547982359711e-01,1.409825724825364834e-01,-1.005702504384891283e+00,6.203268505450561854e+00
1.800000000000000044e+00,9.785576470199908172e-01,2.027374270483235652e-01,-1.393699072023722341e+00,6.135568499092949324e+00
1.810000000000000053e+00,9.626852228767941444e-01,2.636921292319661658e-01,-1.777582892142514304e+00,6.043358946635850160e+00
1.820000000000000062e+00,9.429985236141057436e-01,3.236023062089668501e-01,-2.155773478724244185e+00,5.926836863221581098e+00
1.830000000000000071e+00,9.195624050302556585e-01,3.822260828155258916e-01,-2.526692174641196331e+00,5.786305399600052191e+00
1.840000000000000080e+00,8.924574817544839167e-01,4.393251515496963688e-01,-2.888769788185251208e+00,5.622175273270901386e+00
1.850000000000000089e+00,8.617799934800941530e-01,4.946658539785883102e-01,-3.240454539422634728e+00,5.434965593185499877e+00
1.860000000000000098e+00,8.276415903023138787e-01,5.480202672177978407e-01,-3.580220262784204799e+00,5.225304026563940774e+00
1.870000000000000107e+00,7.901690348880496817e-01,5.991672886570649226e-01,-3.906574804180689586e+00,4.993926261483940365e+00
1.880000000000000115e+00,7.495038198616857938e-01,6.478937116716164679e-01,-4.218068543289963834e+00,4.741674725308405058e+00
1.890000000000000124e+00,7.058016995215061762e-01,6.939952846947329279e-01,-4.513302964722027077e+00,4.469496526701420613e+00
1.900000000000000133e+00,6.592321357970873930e-01,7.372777457462501571e-01,-4.790939195749621682e+00,4.178440597863763983e+00
1.910000000000000142e+00,6.099776592087636784e-01,7.775578243254728239e-01,-5.049706423414663803e+00,3.869654023582414837e+00
1.919999999999999929e+00,5.582331464835436075e-01,8.146642024954675598e-01,-5.288410100284360205e+00,3.544377554576027656e+00
1.929999999999999938e+00,5.042050174032847165e-01,8.484384270172679043e-01,-5.505939846114224601e+00,3.203940314232267550e+00
1.939999999999999947e+00,4.481103543944809364e-01,8.787357645433293563e-01,-5.701276952324702663e+00,2.849753719939603247e+00
1.949999999999999956e+00,3.901759492973816412e-01,9.054259921532967770e-01,-5.873501397620900732e+00,2.483304652551149960e+00
1.959999999999999964e+00,3.306372826571780665e-01,9.283941159126709586e-01,-6.021798286341914164e+00,2.106147919793802892e+00
