# t [yrs], x [au], y [au], vx [au/yrs], vy [au/yrs]
2.229999999999999982e+00,-1.062522698736971023e+02,-4.040269734772733159e+02,-4.764230919002164910e+01,-1.811903765452284745e+02
2.240000000000000213e+00,-1.067286929627207570e+02,-4.058388772317874214e+02,-4.764230861727351396e+01,-1.811903743673382792e+02
2.250000000000000000e+00,-1.072051160460425621e+02,-4.076507809646200826e+02,-4.764230804961719912e+01,-1.811903722088082986e+02
2.260000000000000231e+00,-1.076815391237130939e+02,-4.094626846759636010e+02,-4.764230748698510354e+01,-1.811903700693815153e+02
2.270000000000000018e+00,-1.081579621957822610e+02,-4.112745883660077197e+02,-4.764230692931081279e+01,-1.811903679488054877e+02
2.280000000000000249e+00,-1.086343852622993040e+02,-4.130864920349396812e+02,-4.764230637652908484e+01,-1.811903658468321225e+02
2.290000000000000036e+00,-1.091108083233128383e+02,-4.148983956829443400e+02,-4.764230582857582164e+01,-1.811903637632177322e+02
2.300000000000000266e+00,-1.095872313788708254e+02,-4.167102993102040500e+02,-4.764230528538802645e+01,-1.811903616977228069e+02
2.310000000000000053e+00,-1.100636544290206018e+02,-4.185222029168987774e+02,-4.764230474690381101e+01,-1.811903596501120433e+02
2.319999999999999840e+00,-1.105400774738089069e+02,-4.203341065032062716e+02,-4.764230421306233865e+01,-1.811903576201541455e+02
2.330000000000000071e+00,-1.110165005132818550e+02,-4.221460100693018944e+02,-4.764230368380381719e+01,-1.811903556076217967e+02
2.339999999999999858e+00,-1.114929235474849776e+02,-4.239579136153587342e+02,-4.764230315906949187e+01,-1.811903536122916023e+02
2.350000000000000089e+00,-1.119693465764632379e+02,-4.257698171415477191e+02,-4.764230263880159555e+01,-1.811903516339439477e+02
2.359999999999999876e+00,-1.124457696002610021e+02,-4.275817206480376171e+02,-4.764230212294334166e+01,-1.811903496723629416e+02
2.370000000000000107e+00,-1.129221926189220966e+02,-4.293936241349949796e+02,-4.764230161143890996e+01,-1.811903477273363308e+02
2.379999999999999893e+00,-1.133986156324897792e+02,-4.312055276025843114e+02,-4.764230110423341102e+01,-1.811903457986554145e+02
2.390000000000000124e+00,-1.138750386410067676e+02,-4.330174310509680708e+02,-4.764230060127287203e+01,-1.811903438861150164e+02
2.399999999999999911e+00,-1.143514616445152399e+02,-4.348293344803066134e+02,-4.764230010250422254e+01,-1.811903419895133709e+02
